country,country_code,year_week,age_group,new_cases,population,rate_14_day_per_100k,source
Spain,ES,2020-18,65-79yr,943,6416263,42.158496308521,TESSy COVID-19
Spain,ES,2020-19,65-79yr,620,6416263,24.3599740222619,TESSy COVID-19
Spain,ES,2020-20,65-79yr,707,6416263,20.6818205550489,TESSy COVID-19
Spain,ES,2020-21,65-79yr,626,6416263,20.775332931334,TESSy COVID-19
Spain,ES,2020-22,65-79yr,418,6416263,16.2711534736029,TESSy COVID-19
Spain,ES,2020-23,65-79yr,464,6416263,13.7463193139059,TESSy COVID-19
Spain,ES,2020-24,65-79yr,284,6416263,11.6578762435393,TESSy COVID-19
Spain,ES,2020-25,65-79yr,259,6416263,8.46287005379923,TESSy COVID-19
Spain,ES,2020-26,65-79yr,214,6416263,7.37189233047336,TESSy COVID-19
Spain,ES,2020-27,65-79yr,259,6416263,7.37189233047336,TESSy COVID-19
Spain,ES,2020-28,65-79yr,381,6416263,9.97465347040793,TESSy COVID-19
Spain,ES,2020-29,65-79yr,670,6416263,16.3802512459355,TESSy COVID-19
Spain,ES,2020-30,65-79yr,860,6416263,23.845655952694,TESSy COVID-19
Spain,ES,2020-31,65-79yr,1292,6416263,33.5397722942467,TESSy COVID-19
Spain,ES,2020-32,65-79yr,1893,6416263,49.639486411327,TESSy COVID-19
Spain,ES,2020-33,65-79yr,2754,6416263,72.4253354327901,TESSy COVID-19
Spain,ES,2020-34,65-79yr,3819,6416263,102.442808220299,TESSy COVID-19
Spain,ES,2020-35,65-79yr,4771,6416263,133.878552048131,TESSy COVID-19
Spain,ES,2020-36,65-79yr,5679,6416263,162.867388696505,TESSy COVID-19
Spain,ES,2020-37,65-79yr,6665,6416263,192.386128810493,TESSy COVID-19
Spain,ES,2020-38,65-79yr,7127,6416263,214.953782287291,TESSy COVID-19
Spain,ES,2020-39,65-79yr,6507,6416263,212.491289711784,TESSy COVID-19
Spain,ES,2020-40,65-79yr,5678,6416263,189.908050838939,TESSy COVID-19
Spain,ES,2020-41,65-79yr,7099,6416263,199.134605299066,TESSy COVID-19
Spain,ES,2020-42,65-79yr,8740,6416263,246.857087996549,TESSy COVID-19
Spain,ES,2020-43,65-79yr,13143,6416263,341.055221707714,TESSy COVID-19
Spain,ES,2020-44,65-79yr,14999,6416263,438.604215569094,TESSy COVID-19
Spain,ES,2020-45,65-79yr,13905,6416263,450.480287357298,TESSy COVID-19
Spain,ES,2020-46,65-79yr,12046,6416263,404.456612828994,TESSy COVID-19
Spain,ES,2020-47,65-79yr,8785,6416263,324.659385065731,TESSy COVID-19
Spain,ES,2020-48,65-79yr,6209,6416263,233.687428336401,TESSy COVID-19
Spain,ES,2020-49,65-79yr,5217,6416263,178.078735238877,TESSy COVID-19
Spain,ES,2020-50,65-79yr,5269,6416263,163.428462954215,TESSy COVID-19
Spain,ES,2020-51,65-79yr,7237,6416263,194.91096297019,TESSy COVID-19
Spain,ES,2020-52,65-79yr,6781,6416263,218.476081794029,TESSy COVID-19
Spain,ES,2020-53,65-79yr,10325,6416263,266.603784788747,TESSy COVID-19
Spain,ES,2021-01,65-79yr,15827,6416263,407.589277434544,TESSy COVID-19
Spain,ES,2021-02,65-79yr,24516,6416263,628.761632744793,TESSy COVID-19
Spain,ES,2021-03,65-79yr,26168,6416263,789.930213272118,TESSy COVID-19
Spain,ES,2021-04,65-79yr,21202,6416263,738.280210770662,TESSy COVID-19
